,perfil_id,categoria,nome,endosso
607,34,Mobile,MOBILE APPLICATION DEVELOPMENT,3
608,34,Mobile,MOBILE APPLICATIONS,3
609,34,Mobile,MOBILE DEVICES,14
610,34,Mobile,MOBILE PRODUCT DEVELOPMENT,0
611,34,Outros,LEAN STARTUP,0
612,34,Plataformas de Desenvolvimento,HEROKU,1
613,34,Qualidade de Software,GIT,3
614,35,Banco de Dados,MONGODB,2
615,35,Banco de Dados,MYSQL,19
616,35,Banco de Dados,POSTGRESQL,2
617,35,Desenvolvimento de Sistemas,CIENCIA DA COMPUTACAO,1
618,35,Desenvolvimento de Sistemas,CODIGO ABERTO,3
619,35,Desenvolvimento de Sistemas,COMPILERS,3
620,35,Desenvolvimento de Sistemas,COMPUTER SCIENCE,15
621,35,Desenvolvimento de Sistemas,DESENVOLVIMENTO DE SOFTWARE,3
622,35,Desenvolvimento de Sistemas,DISTRIBUTED SYSTEMS,17
623,35,Desenvolvimento de Sistemas,ENGENHARIA DE SOFTWARE,4
624,35,Desenvolvimento de Sistemas,OBJECT ORIENTED DESIGN,2
625,35,Desenvolvimento de Sistemas,OPEN SOURCE,26
626,35,Desenvolvimento de Sistemas,PARALLEL PROGRAMMING,4
627,35,Desenvolvimento de Sistemas,PROGRAMACAO DE COMPUTADORES,1
628,35,Desenvolvimento de Sistemas,PROGRAMMING,8
629,35,Desenvolvimento de Sistemas,REST,1
630,35,Desenvolvimento de Sistemas,SISTEMAS DISTRIBUIDOS,1
631,35,Desenvolvimento de Sistemas,SOFTWARE DEVELOPMENT,16
632,35,Desenvolvimento de Sistemas,SOFTWARE ENGINEERING,21
633,35,Desenvolvimento de Sistemas,UML,5
634,35,Infraestrutura de TI,AMAZON WEB SERVICES,1
635,35,Infraestrutura de TI,ESCALABILIDADE,1
636,35,Infraestrutura de TI,PARALLEL COMPUTING,1
637,35,Infraestrutura de TI,SCALABILITY,1
638,35,Linguagem de Programação,ALGORITHMS,5
639,35,Linguagem de Programação,ALGORITMO,2
640,35,Linguagem de Programação,C,13
641,35,Linguagem de Programação,C (LINGUAGEM DE PROGRAMACAO),2
642,35,Linguagem de Programação,C++,29
643,35,Linguagem de Programação,JAVA,36
644,35,Linguagem de Programação,JAVASCRIPT,5
645,35,Linguagem de Programação,OBJECTIVE-C,3
646,35,Linguagem de Programação,PERL,3
647,35,Linguagem de Programação,PHP,15
648,35,Linguagem de Programação,PYTHON,54
649,35,Mobile,ANDROID,4
650,35,Outros,FLASK,1
651,35,Outros,MULTITHREADING,1
652,35,Plataformas de Desenvolvimento,CHROME EXTENSIONS,3
653,35,Plataformas de Desenvolvimento,ECLIPSE,5
654,35,Plataformas de Desenvolvimento,HEROKU,3
655,35,Qualidade de Software,CVS,3
656,35,Qualidade de Software,GIT,10
657,35,Sistemas Operacionais,BASH,13
658,35,Sistemas Operacionais,LINUX,90
659,35,Sistemas Operacionais,LINUX DEVELOPMENT,6
660,35,Sistemas Operacionais,OPERATING SYSTEMS,9
661,35,Sistemas Operacionais,SHELL SCRIPT,1
662,35,Sistemas Operacionais,SHELL SCRIPTING,10
663,35,Sistemas Operacionais,UNIX SHELL SCRIPTING,1
664,36,Comunicação,COMUNICACAO INTERPESSOAL,4
665,36,Gestão de Empresas,GERENCIAMENTO DE PROCESSOS DE NEGOCIOS,2
666,36,Gestão de Pessoas,LIDERANCA DE EQUIPE,2
667,36,Gestão de Pessoas,MOTIVACAO DE EQUIPES,3
668,36,Idiomas,INGLES,5
669,36,Idiomas,LINGUA PORTUGUESA,2
670,36,Informática,MICROSOFT OFFICE,2
671,37,Banco de Dados,MYSQL,6
672,37,Banco de Dados,POSTGRESQL,1
673,37,Gestão de Pessoas,TEAM LEADERSHIP,8
674,37,Gestão de Projetos,SCRUM,4
675,37,Infraestrutura de TI,NGINX,3
676,37,Linguagem de Programação,JAVASCRIPT,29
677,37,Linguagem de Programação,PHP,28
678,37,Linguagem de Programação,PYTHON,21
679,37,Outros,PERFORMANCE IMPROVEMENT,13
680,37,Outros,TDD,4
681,37,Plataformas de Desenvolvimento,ANGULARJS,1
682,37,Plataformas de Desenvolvimento,DJANGO,2
683,37,Plataformas de Desenvolvimento,LARAVEL,5
684,37,Plataformas de Desenvolvimento,WORDPRESS,2
685,37,Qualidade de Software,GIT,7
686,37,Sistemas Operacionais,LINUX,7
687,38,Banco de Dados,POSTGRESQL,1
688,38,Banco de Dados,SQL,4
689,38,Desenvolvimento de Sistemas,ANALISE DE SISTEMAS,4
690,38,Desenvolvimento de Sistemas,DESENVOLVIMENTO DE SOFTWARE,4
691,38,Desenvolvimento de Sistemas,ENGENHARIA DE SOFTWARE,4
692,38,Desenvolvimento de Sistemas,REST,0
693,38,Desenvolvimento de Sistemas,SOAP,0
694,38,Desenvolvimento de Sistemas,UML,6
695,38,Desenvolvimento de Sistemas,WEB DEVELOPMENT,1
696,38,Desenvolvimento de Sistemas,WEB SERVICES,1
697,38,Gestão de Pessoas,LIDERANCA DE EQUIPE,0
698,38,Gestão de Projetos,AGILE METHODOLOGIES,3
699,38,Gestão de Projetos,ANALISE DE REQUISITOS,4
700,38,Gestão de Projetos,COORDENACAO DE PROJETOS,1
701,38,Gestão de Projetos,SCRUM,11
702,38,Infraestrutura de TI,NGINX,0
703,38,Infraestrutura de TI,SERVIDOR APACHE,0
704,38,Linguagem de Programação,CSS,5
705,38,Linguagem de Programação,HTML5,1
706,38,Linguagem de Programação,JAVA,1
707,38,Linguagem de Programação,JAVASCRIPT,15
708,38,Linguagem de Programação,JQUERY,4
709,38,Linguagem de Programação,PHP,3
710,38,Linguagem de Programação,PYTHON,10
711,38,Outros,JENKINS,3
712,38,Qualidade de Software,DESENVOLVIMENTO ORIENTADO A TESTES,2
713,38,Qualidade de Software,GIT,2
714,38,Sistemas Operacionais,LINUX,4
715,38,Sistemas Operacionais,SISTEMAS OPERACIONAIS,1
716,39,BI,BUSINESS INTELLIGENCE,1
717,39,BI,BUSINESS INTELLIGENCE TOOLS,2
718,39,BI,DASHBOARD,1
719,39,BI,EXCEL DASHBOARDS,1
720,39,BI,INTELIGENCIA EMPRESARIAL,2
721,39,Ciência de Dados,ANALISES,0
722,39,Ciência de Dados,CAPACIDADE ANALITICA,0
723,39,Ciência de Dados,DATA ANALYSIS,1
724,39,Engenharia de Dados,INFORMATION MANAGEMENT,1
725,39,Gestão de Empresas,ANALISES DE MERCADO,0
726,39,Gestão de Empresas,BUSINESS,6
727,39,Gestão de Empresas,BUSINESS ANALYSIS,4
728,39,Gestão de Empresas,BUSINESS PLANNING,4
729,39,Gestão de Empresas,COMPETITIVE ANALYSIS,1
730,39,Gestão de Empresas,CONSULTORIA,0
731,39,Gestão de Empresas,CONSULTORIA DE GESTAO,0
732,39,Gestão de Empresas,EMPREENDEDORISMO,0
733,39,Gestão de Empresas,ESTRATEGIA,0
734,39,Gestão de Empresas,ESTRATEGIA EMPRESARIAL,8
735,39,Gestão de Empresas,GESTAO,3
736,39,Gestão de Empresas,GESTAO DE INFORMACOES,1
737,39,Gestão de Empresas,INTELIGENCIA DE MERCADO,1
738,39,Gestão de Empresas,PLANEJAMENTO EMPRESARIAL,8
739,39,Gestão de Empresas,PLANEJAMENTO ESTRATEGICO,8
740,39,Gestão de Empresas,STRATEGIC CONSULTING,2
741,39,Gestão de Pessoas,LIDERANCA DE EQUIPE,3
742,39,Gestão de Projetos,PLANEJAMENTO DE PROJETOS,0
743,39,Habilidades Pessoais,NEGOCIACAO,0
744,39,Idiomas,INGLES,4
745,39,Informática,MICROSOFT EXCEL,14
746,39,Informática,MICROSOFT OFFICE,11
747,39,Informática,MICROSOFT POWERPOINT,12
748,39,Informática,MICROSOFT WORD,9
749,39,Linguagem de Programação,VBA,0
750,39,Marketing e Vendas,MARKETING,0
751,39,Marketing e Vendas,MARKETING DIGITAL,1
752,39,Sistemas Operacionais,OPERATING SYSTEMS,1
753,39,Sistemas Operacionais,SISTEMAS OPERACIONAIS,5
754,39,Sistemas de Gestão,ERP (PLANEJAMENTO DE RECURSOS EMPRESARIAIS),4
755,40,Desenvolvimento de Front-end,DESIGN DE INTERACAO,0
756,40,Desenvolvimento de Front-end,USER INTERFACES,7
757,40,Desenvolvimento de Sistemas,ARQUITETURA DE SOFTWARE,0
758,40,Desenvolvimento de Sistemas,PROGRAMACAO DE COMPUTADORES,6
759,40,Desenvolvimento de Sistemas,PROGRAMMING,7
760,40,Gestão de Projetos,SCRUM,3
761,40,Linguagem de Programação,AJAX,9
762,40,Linguagem de Programação,CSS,13
763,40,Linguagem de Programação,HTML,13
764,40,Linguagem de Programação,JAVASCRIPT,21
765,40,Linguagem de Programação,JQUERY,12
766,40,Linguagem de Programação,PHP,3
767,40,Linguagem de Programação,PYTHON,6
768,40,Linguagem de Programação,RUBY ON RAILS,5
769,40,Marketing e Vendas,SASS,1
770,40,Marketing e Vendas,SEO (OTIMIZACAO DE MOTORES DE BUSCA),0
771,40,Plataformas de Desenvolvimento,ANGULAR,6
772,40,Plataformas de Desenvolvimento,CHROME DEVELOPER TOOLS,0
773,40,Plataformas de Desenvolvimento,NODE.JS,2
774,40,Qualidade de Software,COMPATIBILIDADE CROSS-BROWSER,0
775,40,Qualidade de Software,GIT,2
776,40,Sistemas Operacionais,LINUX,12
777,42,Atendimento,CUSTOMER SERVICE,0
778,42,Comunicação,PUBLIC SPEAKING,0
779,42,Comunicação,SOCIAL MEDIA,0
780,42,Gestão de Pessoas,LEADERSHIP,0
781,42,Habilidades Pessoais,RESEARCH,0
782,42,Informática,MICROSOFT EXCEL,0
783,42,Informática,MICROSOFT OFFICE,0
784,42,Informática,MICROSOFT POWERPOINT,0
785,42,Informática,MICROSOFT WORD,0
786,42,Marketing e Vendas,MARKETING,0
787,42,Sistemas de Gestão,SAP ERP,0
788,43,Atendimento,ATENDIMENTO AO CLIENTE,1
789,43,Atendimento,CUSTOMER SERVICE,1
790,43,Gestão Financeira,CONTABILIDADE,4
791,43,Gestão Financeira,FINANCAS,5
792,43,Gestão de Empresas,AUDITORIA,1
793,43,Gestão de Empresas,GESTAO,1
794,43,Gestão de Empresas,MANAGEMENT,1
795,43,Gestão de Pessoas,LEADERSHIP,1
796,43,Gestão de Pessoas,LIDERANCA,1
797,43,Gestão de Projetos,MICROSOFT PROJECT,1
798,43,Habilidades Pessoais,BOM RELACIONAMENTO PARA TRABALHAR EM EQUIPE.,1
799,43,Habilidades Pessoais,NEGOCIACAO,1
800,43,Habilidades Pessoais,NEGOTIATION,1
801,43,Habilidades Pessoais,PESQUISA,1
802,43,Habilidades Pessoais,"PROFISSIONAL COMPETENTE, COMUNICATIVO E PROATIVO.",1
803,43,Habilidades Pessoais,RESEARCH,1
804,43,Idiomas,INGLES,1
805,43,Idiomas,INGLES INTERMEDIARIO,1
806,43,Informática,MICROSOFT EXCEL,2
807,43,Informática,MICROSOFT OFFICE,1
808,43,Informática,MICROSOFT POWERPOINT,2
809,43,Informática,MICROSOFT WORD,2
810,43,Sistemas Operacionais,MICROSOFT WINDOWS,3
811,43,Sistemas Operacionais,WINDOWS,1
812,44,Artes e Design,MUSIC THEORY,0
813,44,BI,GOOGLE ANALYTICS,2
814,44,Banco de Dados,MYSQL,24
815,44,Banco de Dados,REDIS,1
816,44,Banco de Dados,SQL,0
817,44,Comunicação,SOCIAL NETWORKING,1
818,44,Comunicação,SOCIAL WEB,5
819,44,Desenvolvimento de Front-end,USER EXPERIENCE,1
820,44,Desenvolvimento de Sistemas,DEVELOPMENT MANAGEMENT,1
821,44,Desenvolvimento de Sistemas,DEVOPS,1
822,44,Desenvolvimento de Sistemas,SOFTWARE DEVELOPMENT,3
823,44,Desenvolvimento de Sistemas,SOFTWARE ENGINEERING,4
824,44,Desenvolvimento de Sistemas,SYSTEM ARCHITECTURE,1
825,44,Desenvolvimento de Sistemas,WEB DEVELOPMENT,13
826,44,Gestão de Empresas,PRODUCT MANAGEMENT,1
827,44,Gestão de Pessoas,TEAM MANAGEMENT,5
828,44,Gestão de Projetos,SCRUM,19
829,44,Gestão de TI,IT SERVICE MANAGEMENT,0
830,44,Habilidades Pessoais,PROBLEM SOLVING,4
831,44,Infraestrutura de TI,AMAZON WEB SERVICES (AWS),1
832,44,Infraestrutura de TI,CEPH,1
833,44,Infraestrutura de TI,GOOGLE CLOUD PLATFORM,1
834,44,Infraestrutura de TI,KUBERNETES,0
835,44,Infraestrutura de TI,NGINX,1
836,44,Infraestrutura de TI,SCALABILITY,3
837,44,Linguagem de Programação,AJAX,2
838,44,Linguagem de Programação,CSS,3
839,44,Linguagem de Programação,HTML,0
840,44,Linguagem de Programação,HTML 5,1
841,44,Linguagem de Programação,HTML5,1
842,44,Linguagem de Programação,JAVA,3
843,44,Linguagem de Programação,JAVASCRIPT,21
844,44,Linguagem de Programação,JQUERY,8
845,44,Linguagem de Programação,LUA,0
846,44,Linguagem de Programação,PHP,23
847,44,Linguagem de Programação,PYTHON,4
848,44,Linguagem de Programação,RUBY,4
849,44,Marketing e Vendas,SEO,0
850,44,Outros,GO,2
851,44,Outros,OPENSOCIAL,7
852,44,Outros,PERFORMANCE TUNING,6
853,44,Outros,VARNISH CACHE,2
854,44,Plataformas de Desenvolvimento,FACEBOOK API,7
855,44,Qualidade de Software,GIT,4
856,44,Sistemas Operacionais,LINUX,26
857,44,Sistemas Operacionais,OPERATING SYSTEMS,0
858,44,Sistemas Operacionais,SHELL SCRIPTING,1
859,45,Banco de Dados,MYSQL,1
860,45,Desenvolvimento de Sistemas,DESENVOLVIMENTO DE SOFTWARE,3
861,45,Desenvolvimento de Sistemas,SOFTWARE DEVELOPMENT,0
862,45,Desenvolvimento de Sistemas,WEB DEVELOPMENT,0
863,45,Gestão de Projetos,SCRUM,2
864,45,Infraestrutura de TI,HARDWARE INSTALLATION,0
865,45,Linguagem de Programação,C++,0
866,45,Linguagem de Programação,CSS,0
867,45,Linguagem de Programação,HTML,1
868,45,Linguagem de Programação,JAVA,0
869,45,Linguagem de Programação,JAVASCRIPT,1
870,45,Linguagem de Programação,PHP,2
871,45,Linguagem de Programação,PYTHON,0
872,46,Banco de Dados,MYSQL,0
873,46,Desenvolvimento de Sistemas,SOFTWARE DEVELOPMENT,0
874,46,Desenvolvimento de Sistemas,WEB DEVELOPMENT,0
875,46,Gestão de Projetos,SCRUM,0
876,46,Linguagem de Programação,CSS,0
877,46,Linguagem de Programação,HTML,0
878,46,Linguagem de Programação,JAVASCRIPT,0
879,46,Linguagem de Programação,PHP,0
880,46,Qualidade de Software,GIT,0
881,47,Gestão de Empresas,ESTRATEGIA EMPRESARIAL,1
882,47,Gestão de Empresas,PLANEJAMENTO ESTRATEGICO,1
883,47,Gestão de Empresas,STRATEGIC PLANNING,0
884,47,Gestão de Pessoas,HUMAN RESOURCES,1
885,47,Gestão de Pessoas,LIDERANCA DE EQUIPE,1
886,47,Gestão de Pessoas,PSYCHOLOGICAL ASSESSMENT,4
887,47,Gestão de Pessoas,PSYCHOMETRICS,4
888,47,Gestão de Pessoas,RECRUITMENTS,0
889,47,Habilidades Pessoais,NEGOTIATION,0
890,47,Habilidades Pessoais,RESEARCH,3
891,47,Idiomas,ENGLISH,0
892,47,Idiomas,INGLES,3
893,47,Idiomas,PORTUGUES,1
894,47,Informática,MICROSOFT EXCEL,6
895,47,Informática,MICROSOFT OFFICE,2
896,47,Informática,MICROSOFT POWERPOINT,3
897,47,Informática,MICROSOFT WORD,5
898,47,Informática,POWERPOINT,0
899,49,Artes e Design,DESIGN GRAFICO,10
900,49,Artes e Design,DESIGN THINKING,6
901,49,Artes e Design,GRAPHIC DESIGN,6
902,49,Artes e Design,ILLUSTRATOR,1
903,49,Artes e Design,PHOTOSHOP,8
904,49,Desenvolvimento de Front-end,DESIGN DA EXPERIENCIA DO USUARIO,22
905,49,Desenvolvimento de Front-end,DESIGN DE EXPERIENCIA,4
906,49,Desenvolvimento de Front-end,DESIGN DE INTERACAO,20
907,49,Desenvolvimento de Front-end,DESIGN DE INTERFACE DO USUARIO,19
908,49,Desenvolvimento de Front-end,DESIGN VOLTADO PARA O USUARIO,1
909,49,Desenvolvimento de Front-end,EXPERIENCE DESIGN,5
910,49,Desenvolvimento de Front-end,EXPERIENCIA DO USUARIO,16
911,49,Desenvolvimento de Front-end,INTERACTION DESIGN,36
912,49,Desenvolvimento de Front-end,RESPONSIVENESS,0
913,49,Desenvolvimento de Front-end,USABILIDADE,0
914,49,Desenvolvimento de Front-end,USABILITY,10
915,49,Desenvolvimento de Front-end,USER EXPERIENCE,27
916,49,Desenvolvimento de Front-end,USER EXPERIENCE DESIGN,11
917,49,Desenvolvimento de Front-end,USER INTERFACE DESIGN,21
918,49,Desenvolvimento de Front-end,USER-CENTERED DESIGN,18
919,49,Desenvolvimento de Front-end,WEB DESIGN,22
920,49,Engenharia de Dados,ARQUITETURA DE INFORMACAO,16
921,49,Engenharia de Dados,INFORMATION ARCHITECTURE,20
922,49,Ferramentas de Design,ADOBE ILLUSTRATOR,10
923,49,Ferramentas de Design,ADOBE PHOTOSHOP,11
924,49,Linguagem de Programação,ACTIONSCRIPT,1
925,49,Marketing e Vendas,DIGITAL MARKETING,2
926,49,Marketing e Vendas,MARKETING DIGITAL,11
927,49,Mobile,MOBILE APPLICATION DESIGN,1
928,49,Outros,ACCESSIBILITY,1
929,49,Outros,LAYOUT,20
930,49,Outros,LAYOUT GRAFICO,6
931,49,Outros,WEB APPLICATION DESIGN,0
932,49,Plataformas de Desenvolvimento,AXURE,6
933,50,Artes e Design,DIGITAL MEDIA,11
934,50,Artes e Design,MIDIA DIGITAL,8
935,50,Atendimento,CRM,5
936,50,Atendimento,GESTAO DE RELACAO DE CLIENTES,4
937,50,BI,GOOGLE ANALYTICS,12
938,50,BI,WEB ANALYTICS,3
939,50,Comunicação,FACEBOOK,7
940,50,Comunicação,MEDIA PLANNING,3
941,50,Comunicação,MIDIAS SOCIAIS,9
942,50,Comunicação,SOCIAL MEDIA,5
943,50,Gestão de Empresas,DIGITAL STRATEGY,11
944,50,Gestão de Empresas,ESTRATEGIA DIGITAL,11
945,50,Infraestrutura de TI,ANALISE DE REDE,4
946,50,Marketing e Vendas,ADVERTISING,4
947,50,Marketing e Vendas,COMERCIO ELETRONICO,9
948,50,Marketing e Vendas,COMUNICACOES DE MARKETING,5
949,50,Marketing e Vendas,DIGITAL MARKETING,29
950,50,Marketing e Vendas,E-COMMERCE,3
951,50,Marketing e Vendas,EMAIL MARKETING,10
952,50,Marketing e Vendas,ESTRATEGIAS DE MARKETING,34
953,50,Marketing e Vendas,GOOGLE ADWORDS,9
954,50,Marketing e Vendas,MARKETING,43
955,50,Marketing e Vendas,MARKETING COMMUNICATIONS,2
956,50,Marketing e Vendas,MARKETING DE MOTOR DE BUSCA,49
957,50,Marketing e Vendas,MARKETING DIGITAL,60
958,50,Marketing e Vendas,MARKETING PARA DISPOSITIVOS MOVEIS,3
959,50,Marketing e Vendas,MARKETING POR E-MAIL,21
960,50,Marketing e Vendas,MARKETING SOCIAL,17
961,50,Marketing e Vendas,MARKETING STRATEGY,13
962,50,Marketing e Vendas,MOBILE MARKETING,3
963,50,Marketing e Vendas,ONLINE ADVERTISING,16
964,50,Marketing e Vendas,PUBLICIDADE,3
965,50,Marketing e Vendas,PUBLICIDADE ONLINE,35
966,50,Marketing e Vendas,SEM,4
967,50,Marketing e Vendas,SEO,2
968,50,Marketing e Vendas,SEO (OTIMIZACAO DE MOTORES DE BUSCA),4
969,50,Marketing e Vendas,SOCIAL MEDIA MARKETING,14
970,50,Marketing e Vendas,TRADE MARKETING,1
971,50,Outros,PLANEJAMENTO DE MIDIA,3
972,51,Gestão de Empresas,PDCA,12
973,51,Gestão de Empresas,STRATEGIC PLANNING,16
974,51,Gestão de Empresas,SUPPLY CHAIN,8
975,51,Gestão de Pessoas,TEAM LEADERSHIP,25
976,51,Idiomas,ENGLISH,10
977,51,Idiomas,PORTUGUESE,11
978,51,Idiomas,SPANISH,3
979,51,Marketing e Vendas,PRICING STRATEGY,11
980,51,Marketing e Vendas,SALES MANAGEMENT,21
981,51,Marketing e Vendas,SALES OPERATIONS,23
982,51,Marketing e Vendas,TRADE MARKETING,16
983,52,Artes e Design,DIGITAL MEDIA SERVICES,3
984,52,BI,GOOGLE ANALYTICS,65
985,52,BI,WEB ANALYTICS,17
986,52,Comunicação,MIDIAS SOCIAIS,12
987,52,Comunicação,SOCIAL MEDIA,5
988,52,Desenvolvimento de Front-end,USABILIDADE,4
989,52,Desenvolvimento de Front-end,USABILITY,23
990,52,Desenvolvimento de Front-end,USABILITY TESTING,18
991,52,Desenvolvimento de Front-end,WIREFRAMES,8
992,52,Desenvolvimento de Sistemas,WEB STANDARDS,2
993,52,Engenharia de Dados,ARQUITETURA DE INFORMACAO,8
994,52,Engenharia de Dados,INFORMATION ARCHITECTURE,13
995,52,Gestão de Empresas,DIGITAL STRATEGY,6
996,52,Gestão de Empresas,ESTRATEGIA DIGITAL,6
997,52,Infraestrutura de TI,ANALISE DE REDE,7
998,52,Linguagem de Programação,CSS,38
999,52,Linguagem de Programação,CSS3,6
1000,52,Linguagem de Programação,HTML 5,11
1001,52,Linguagem de Programação,HTML5,7
1002,52,Linguagem de Programação,JAVASCRIPT,9
1003,52,Linguagem de Programação,JQUERY,40
1004,52,Linguagem de Programação,PHP,14
1005,52,Marketing e Vendas,DIGITAL ADVERTISING,16
1006,52,Marketing e Vendas,DIGITAL MARKETING,30
1007,52,Marketing e Vendas,E-COMMERCE CONSULTING,3
1008,52,Marketing e Vendas,E-COMMERCE OPTIMIZATION,3
1009,52,Marketing e Vendas,GOOGLE ADWORDS,7
1010,52,Marketing e Vendas,INBOUND MARKETING,5
1011,52,Marketing e Vendas,MARKETING DE MOTOR DE BUSCA,9
1012,52,Marketing e Vendas,MARKETING DIGITAL,39
1013,52,Marketing e Vendas,MARKETING ONLINE,12
1014,52,Marketing e Vendas,MARKETING SOCIAL,9
1015,52,Marketing e Vendas,ONLINE ADVERTISING,7
1016,52,Marketing e Vendas,ONLINE MARKETING,6
1017,52,Marketing e Vendas,PUBLICIDADE ONLINE,12
1018,52,Marketing e Vendas,SEM,4
1019,52,Marketing e Vendas,SEO,42
1020,52,Marketing e Vendas,SEO (OTIMIZACAO DE MOTORES DE BUSCA),33
1021,52,Marketing e Vendas,SOCIAL MEDIA ADVERTISING,3
1022,52,Marketing e Vendas,SOCIAL MEDIA MARKETING,9
1023,52,Mobile,MOBILE DEVICES,5
1024,52,Outros,ACCESSIBILITY,2
1025,52,Outros,CONVERSION OPTIMIZATION,19
1026,52,Outros,LANDING PAGE OPTIMIZATION,3
1027,52,Outros,OPTIMIZATION STRATEGIES,27
1028,52,Outros,PPC,4
1029,52,Outros,SEMANTIC HTML,4
1030,52,Outros,SITEMAP,2
1031,52,Plataformas de Desenvolvimento,WORDPRESS,24
1032,53,Artes e Design,ART DIRECTION,10
1033,53,Artes e Design,PHOTOSHOP,3
1034,53,Artes e Design,VIDEO PRODUCTION,3
1035,53,Comunicação,MIDIAS SOCIAIS,22
1036,53,Comunicação,REDACAO,11
1037,53,Comunicação,SOCIAL MEDIA,20
1038,53,Ferramentas de Design,ADOBE ILLUSTRATOR,7
1039,53,Ferramentas de Design,ADOBE PHOTOSHOP,14
1040,53,Gestão de Empresas,GESTAO,4
1041,53,Gestão de Empresas,PLANEJAMENTO ESTRATEGICO,7
1042,53,Idiomas,INGLES,5
1043,53,Informática,MICROSOFT EXCEL,3
1044,53,Informática,MICROSOFT OFFICE,7
1045,53,Marketing e Vendas,COMUNICACOES DE MARKETING,13
1046,53,Marketing e Vendas,DIGITAL MARKETING,17
1047,53,Marketing e Vendas,ESTRATEGIAS DE MARKETING,16
1048,53,Marketing e Vendas,MARKETING,8
1049,53,Marketing e Vendas,MARKETING DIGITAL,19
1050,53,Marketing e Vendas,MARKETING SOCIAL,5
1051,53,Marketing e Vendas,PUBLICIDADE,12
1052,53,Marketing e Vendas,PUBLICIDADE ONLINE,9
1053,53,Outros,COPYWRITING,9
1054,54,Atendimento,DESENVOLVIMENTOS DE CLIENTES,3
1055,54,Atendimento,GESTAO DE RELACAO DE CLIENTES,4
1056,54,Atendimento,RELACOES COM OS CLIENTES,4
1057,54,BI,BUSINESS INTELLIGENCE,6
1058,54,BI,GOOGLE ANALYTICS,3
1059,54,BI,INTELIGENCIA EMPRESARIAL,3
1060,54,Gestão de Empresas,BUSINESS DEVELOPMENT,6
1061,54,Gestão de Empresas,BUSINESS PLANNING,14
1062,54,Gestão de Empresas,BUSINESS STRATEGY,7
1063,54,Gestão de Empresas,ESTRATEGIA EMPRESARIAL,7
1064,54,Gestão de Empresas,GESTAO,7
1065,54,Gestão de Empresas,NEW BUSINESS DEVELOPMENT,5
1066,54,Gestão de Empresas,PLANEJAMENTO EMPRESARIAL,3
1067,54,Marketing e Vendas,COMERCIO ELETRONICO,5
1068,54,Marketing e Vendas,ESTRATEGIAS DE MARKETING,12
1069,54,Marketing e Vendas,MARKETING DIGITAL,12
1070,54,Marketing e Vendas,PUBLICIDADE ONLINE,7
1071,55,Comunicação,MIDIAS SOCIAIS,18
1072,55,Comunicação,RELACOES PUBLICAS,2
1073,55,Comunicação,SOCIAL MEDIA,5
1074,55,Ferramentas de Design,ADOBE PHOTOSHOP,1
1075,55,Gestão de Empresas,PLANEJAMENTO ESTRATEGICO,11
1076,55,Idiomas,INGLES,3
1077,55,Informática,MICROSOFT OFFICE,10
1078,55,Informática,MICROSOFT POWERPOINT,2
1079,55,Marketing e Vendas,COMUNICACOES DE MARKETING,6
1080,55,Marketing e Vendas,ESTRATEGIAS DE MARKETING,15
1081,55,Marketing e Vendas,MARKETING,13
1082,55,Marketing e Vendas,MARKETING COMMUNICATIONS,6
1083,55,Marketing e Vendas,MARKETING DIGITAL,8
1084,55,Marketing e Vendas,PUBLICIDADE,10
1085,55,Marketing e Vendas,PUBLICIDADE ONLINE,2
1086,55,Marketing e Vendas,SOCIAL MEDIA MARKETING,7
1087,56,Gestão de Empresas,PLANEJAMENTO ESTRATEGICO,5
1088,56,Gestão de Projetos,GESTAO DE PROJETOS,3
1089,56,Marketing e Vendas,MARKETING,7
1090,56,Marketing e Vendas,MARKETING DIGITAL,5
1091,56,Marketing e Vendas,PUBLICIDADE,4
1092,57,BI,TABLEAU,9
1093,57,Banco de Dados,MICROSOFT SQL SERVER,18
1094,57,Banco de Dados,SQL,26
1095,57,Desenvolvimento de Sistemas,ANALISE DE SISTEMAS,19
1096,57,Desenvolvimento de Sistemas,DESENVOLVIMENTO DE SISTEMAS,27
1097,57,Desenvolvimento de Sistemas,UML,12
1098,57,Ensino,PALESTRAS,11
1099,57,Gestão de Pessoas,LIDERANCA DE EQUIPE,13
1100,57,Gestão de Projetos,MICROSOFT PROJECT,10
1101,57,Gestão de Projetos,SCRUM,35
1102,57,Gestão de TI,GERENCIAMENTO DE SERVICOS DE TI,13
1103,57,Gestão de TI,ITIL,11
1104,57,Infraestrutura de TI,SERVIDOR WINDOWS,12
1105,57,Linguagem de Programação,CSS,16
1106,57,Linguagem de Programação,HTML,16
1107,57,Linguagem de Programação,JAVA,32
1108,57,Linguagem de Programação,JAVASCRIPT,26
1109,57,Linguagem de Programação,RUBY,16
1110,57,Qualidade de Software,GIT,12
1111,57,Sistemas Operacionais,LINUX,11
1112,57,Sistemas Operacionais,SISTEMAS OPERACIONAIS,15
1113,58,BI,BUSINESS INTELLIGENCE,6
1114,58,Gestão de Empresas,TERCEIRIZACAO DE SERVICOS,5
1115,58,Gestão de Pessoas,LIDERANCA DE EQUIPE,11
1116,58,Gestão de Pessoas,RECURSOS HUMANOS,5
1117,58,Gestão de Pessoas,TEAM LEADERSHIP,5
1118,58,Gestão de Projetos,MICROSOFT PROJECT,7
