id,text,timestamp_ms,user_followers_count,user_friends_count,user_location,user_screen_name,tempo,data,user_retweeted
1109073558926442496,E minha escola que entrou com parceria com a Cemig pra trocar a fiação porque a luz ta caindo e voltando desde quarta kkk,1553258716695,28,241,"Belo Horizonte, Brasil",MarcelleAlejan,2019-03-22 12:45:16.695000-03:00,2019-03-22,
1109074728361316358,Economia insignificante na conta de luz reajuste da tarifa terá pouco impacto no bolso ,1553258995510,4382,144,MINAS GERAIS / BRASIL,cidadeBH,2019-03-22 12:49:55.510000-03:00,2019-03-22,
1109079797311901696,Recanto do SossegoPor meio de uma intermediação do prefeito Douglas Willkys a Cemig encaminhou na manhã desta se ,1553260204042,1958,700,"Timóteo, Brasil",douglaswillkys,2019-03-22 13:10:04.042000-03:00,2019-03-22,
1109080307725148160,Recanto do SossegoPor meio de uma intermediação do prefeito Douglas Willkys a Cemig encaminhou na manhã desta se ,1553260325734,1380,336,Timóteo-MG,pmtoficial,2019-03-22 13:12:05.734000-03:00,2019-03-22,
1109080399781736449,RT AnaliseEnergia Renova Energia informa que decidiu aceitar enfim proposta da AES Tietê por seu parque eólico Alto Sertão III emp,1553260347682,151,1816,"Vila Rica, Jaboatão dos Guararapes",SilvaRenatoBat,2019-03-22 13:12:27.682000-03:00,2019-03-22,AnaliseEnergia
1109081101342048259,RADAR Atenção a ações de Cemig CCR Gol e Vale ,1553260514947,3047,569,,agenciacma,2019-03-22 13:15:14.947000-03:00,2019-03-22,
1109082505951567872,CEMIG  Renegociação de dívidas,1553260849832,2596,1994,Brasil,Pernelle3,2019-03-22 13:20:49.832000-03:00,2019-03-22,
1109083262809444352,Cemig pq me matastes,1553261030281,115,197,"Minas Gerais, Brasil",nalusaldanha,2019-03-22 13:23:50.281000-03:00,2019-03-22,
1109083606297784320,RT Pernelle3 CEMIG  Renegociação de dívidas,1553261112175,1358,1519,São Paulo,TAG_SP,2019-03-22 13:25:12.175000-03:00,2019-03-22,Pernelle3
1109087164661420037,joaoamoedonovo Você podia orientar o RomeuZema a desfazer a absurda indicação do tal paulo mota a Cemig GT Tanta ,1553261960555,761,819,BH-MG,NoSense_BR,2019-03-22 13:39:20.555000-03:00,2019-03-22,
1109089191638589440,RT agenciacma CEMIGRenova Energia aceita nova proposta da AES Tietê pelo Alto Sertão III  veja mais notí­cias em ,1553262443824,42,27,Brasil,PauloMBrasil,2019-03-22 13:47:23.824000-03:00,2019-03-22,agenciacma
1109089447562407939,cemig mais de 12 horas sem luz no cep 30575000 e sem previsão de volta Se fosse por falta de pagamento não demoraria 2 horas p cortar,1553262504841,52,60,,geuberfilho,2019-03-22 13:48:24.841000-03:00,2019-03-22,
1109089537630851072,Renova Energia dispara 37 com Cemig GT aprovando compra de ações da companhia  ,1553262526315,9714,207,,InvestingBrasil,2019-03-22 13:48:46.315000-03:00,2019-03-22,
1109089830561107969,Renova Energia dispara 37 com Cemig GT aprovando compra de ações da companhia  ,1553262596155,2596,1994,Brasil,Pernelle3,2019-03-22 13:49:56.155000-03:00,2019-03-22,
1109089950753046529,Reestruturação da Renova não vai exigir desembolsos da Cemig e Light ,1553262624811,39,137,"Houston, TX",EnergyLatamBlog,2019-03-22 13:50:24.811000-03:00,2019-03-22,
1109091414984613889,maluasss Kkkkkkkk mas olha o Itamar apoiou o Lila em 2002 não deixou venderem a Cemig,1553262973911,213,461,,rafainacio97,2019-03-22 13:56:13.911000-03:00,2019-03-22,
1109094271473369088,RT AnaliseEnergia Renova Energia informa que decidiu aceitar enfim proposta da AES Tietê por seu parque eólico Alto Sertão III emp,1553263654951,23,711,São Paulo,RVersati,2019-03-22 14:07:34.951000-03:00,2019-03-22,AnaliseEnergia
1109095442892185600,As pessoas que vem aqui na Cemig são engraçadas Querem discutir leis mas não são capazes de cumprir a burocracia básica Me poupem,1553263934239,129,184,"Alfenas, Brasil",malucamposm,2019-03-22 14:12:14.239000-03:00,2019-03-22,
1109095664351408129,Renova Energia dispara 37 com Cemig GT aprovando compra de ações da companhia   ,1553263987039,492,1448,"Tijucas, Santa Catarina",jornaltijucas,2019-03-22 14:13:07.039000-03:00,2019-03-22,
1109100936121802753,TomasQuintili ,1553265243927,2170,1539,"Belo Horizonte, Brasil",uorrembife,2019-03-22 14:34:03.927000-03:00,2019-03-22,
1109102245386379265,A Cemig decidir fazer manutenção nos fios bem em época de comeback é sacanagem mano Tô sem luz até 1600,1553265556080,1520,828,CARATLAND - District 9 ,wangtuanwt,2019-03-22 14:39:16.080000-03:00,2019-03-22,
1109106379258818560,Renova dispara 50 após Cemig vender eólica para AES Tietê ,1553266541672,9683,432,"Sao Paulo, Brazil",leiamoneytimes,2019-03-22 14:55:41.672000-03:00,2019-03-22,
1109106891983073280,RT leiamoneytimes Renova dispara 50 após Cemig vender eólica para AES Tietê ,1553266663915,90,293,Brasil,AlexandreCass,2019-03-22 14:57:43.915000-03:00,2019-03-22,leiamoneytimes
1109119211845140481,Ações da Renova Energia saltam 51 após acordo para venda de Alto Sertão III à AES e anúncio de compra de ações d ,1553269601199,4726,1009,"São Paulo, Brasil",AnaliseEnergia,2019-03-22 15:46:41.199000-03:00,2019-03-22,
1109120755793608704,Será que a Cemig faria esta gambiarra lá na SavassiAcho que não néEntão porque fazem no bairro mais humilde,1553269969305,9,82,New york,MoikaE,2019-03-22 15:52:49.305000-03:00,2019-03-22,
1109122009538146310,cemigenergia hey Cemig pq minha conta não saiu na máquina no ato da leitura,1553270268221,79,88,Brasil,vishmercya,2019-03-22 15:57:48.221000-03:00,2019-03-22,
1109123574185541632,Conselho da Cemig GT aprova compra de participação na Renova e venda de Alto ,1553270641262,13618,120,Brasil,ADVFNBrasil,2019-03-22 16:04:01.262000-03:00,2019-03-22,
1109128363896201216,sapamor mano ce conseguiu comprar se conseguir pega p mimmmmsai duma reunião e to indo p cemig agrcuu,1553271783218,49,61,,euiame,2019-03-22 16:23:03.218000-03:00,2019-03-22,
1109132771941855232,Os cara do Cemig arrancou os poste da rua energia só vai voltar a noite grrr,1553272834178,116,332,"Unaí, Brasil",igaobekaus,2019-03-22 16:40:34.178000-03:00,2019-03-22,
1109137740225015808,Cemig amplia fatia na Renova Energia e fará oferta por papéis restantes ações disparam ,1553274018709,4727,1009,"São Paulo, Brasil",AnaliseEnergia,2019-03-22 17:00:18.709000-03:00,2019-03-22,
1109139239139184640,Antes dos anúncios desta semana a Renova já havia recusado uma oferta da canadense Brookfield e da própria AES Tie ,1553274376078,209312,384,Brasil,epocanegocios,2019-03-22 17:06:16.078000-03:00,2019-03-22,
1109139427627073536,RT epocanegocios Antes dos anúncios desta semana a Renova já havia recusado uma oferta da canadense Brookfield e da própria AES Tietê pe,1553274421017,2013,644,"Ceará, Brasil",tancredoeduardo,2019-03-22 17:07:01.017000-03:00,2019-03-22,epocanegocios
1109140055250079744,Cemig diz que manutenção na rede elétrica foi um pedido da Copasa ,1553274570654,1971,43,Brasil - MG - Divinópolis,sistemampa,2019-03-22 17:09:30.654000-03:00,2019-03-22,
1109141366616059905,CMIG4 Cemig amplia fatia na Renova e fará oferta por papéis restantes ações disparam Reuters,1553274883308,18127,25,"São Paulo, Brasil",tradersclubbr,2019-03-22 17:14:43.308000-03:00,2019-03-22,
1109144825692073984,O dia mais feliz de um trabalhador da Cemig é o dia 25 kkkkkkk,1553275708016,203,322,Cabana Pai Tomaz,Mimis_Silva,2019-03-22 17:28:28.016000-03:00,2019-03-22,
1109145688292630529,RT AnaliseEnergia Cemig amplia fatia na Renova Energia e fará oferta por papéis restantes ações disparam ,1553275913676,394,370,"Minas Brasil, Belo Horizonte",Casrenato,2019-03-22 17:31:53.676000-03:00,2019-03-22,AnaliseEnergia
1109147707539709952,RT tradersclubbr CMIG4 Cemig amplia fatia na Renova e fará oferta por papéis restantes ações disparam Reuters,1553276395102,418,423,brasil,wilson_ramires,2019-03-22 17:39:55.102000-03:00,2019-03-22,tradersclubbr
1109149451610976256,Cemig amplia fatia na Renova e fará oferta por papéis restantes ações disparam ,1553276810921,1,0,,BrasilActu,2019-03-22 17:46:50.921000-03:00,2019-03-22,
1109150995953664005,RT emmanuscreu hoje uma poc marombeira parou do meu lado com uma autoestima do caralho e perguntou e aí gostou como se eu tivesse olha,1553277179121,3044,2958,"entre a terra, o céu e o mar",LorranaLym,2019-03-22 17:52:59.121000-03:00,2019-03-22,emmanuscreu
1109151660855705602,Meu micoleãodourado RNEW4 cresceu um tempinho aí caiu e até foi agrupado Aí a CEMIG decidiu comprar tudo e ,1553277337646,46,122,"Itacaré, Brasil",EdGGoncalves,2019-03-22 17:55:37.646000-03:00,2019-03-22,
1109151970105929729,Vtnc cemig,1553277411377,247,204,"Uberlândia, Brasil",GustavoHenr10,2019-03-22 17:56:51.377000-03:00,2019-03-22,
1109156278587281409,Ontem na hora do quadro momento dispecito no grafite peguei uma corrida para vila cemiga passageira pediu para des ,1553278438599,12,116,MINAS GERAIS,SHAKADVIRGEMBH,2019-03-22 18:13:58.599000-03:00,2019-03-22,
1109158186081243136,arbsilva1 Pq muitos já estão vendendo É que muitos só viram FR venda AS III mas não viu FR  OPA que saiu só no s ,1553278893381,135,866,,bordallo2001,2019-03-22 18:21:33.381000-03:00,2019-03-22,
1109163288137515010,Pernelle3 Cemig comprou fatia da empresa,1553280109806,197,521,Blumenau ,Douglasineia,2019-03-22 18:41:49.806000-03:00,2019-03-22,
1109165670846074881,A cemig cortou minha luz nossa não to acreditando,1553280677888,222,179,Belo Horizonte ,luizammaias,2019-03-22 18:51:17.888000-03:00,2019-03-22,
1109165726995304449,Esses vizinho me odeia só pode ainda abriram e deixaram a cemig entrar pra cortar minha luz Tinha que ter uma orde ,1553280691275,222,179,Belo Horizonte ,luizammaias,2019-03-22 18:51:31.275000-03:00,2019-03-22,
1109166087030128640,Units da Renova sobem 54 após decisão de conselho da Cemig GT ,1553280777114,19466,225,"Sao Paulo, Brazil",SunoResearchcom,2019-03-22 18:52:57.114000-03:00,2019-03-22,
1109171590913249282,Renova dispara 50 ação reage jogada rápida da Cemig ,1553282089342,25,138,"Ituiutaba - MG, Brasil",KeniaGAraujo,2019-03-22 19:14:49.342000-03:00,2019-03-22,
1109174171588792327,CMIG4  CEMIG CMIGN1  Mapa Sintetico do Escriturador  AGE  250319 ,1553282704623,866,436,brasilia df,bovespab,2019-03-22 19:25:04.623000-03:00,2019-03-22,
1109174179050467330,CMIG4  CEMIG CMIGN1  Mapa Sintetico do Escriturador  AGE  250319 ,1553282706402,641,2665,Portugal,Serrasamuel,2019-03-22 19:25:06.402000-03:00,2019-03-22,
1109174182334607363,CMIG4  CEMIG CMIGN1  Mapa Sintetico do Escriturador  AGE  250319 ,1553282707185,8,9,,patolin9,2019-03-22 19:25:07.185000-03:00,2019-03-22,
1109174184767311873,CMIG4  CEMIG CMIGN1  Mapa Sintetico do Escriturador  AGE  250319 ,1553282707765,143,572,Tres Pontas,aledelbrerua,2019-03-22 19:25:07.765000-03:00,2019-03-22,
1109174187682418688,CMIG4  CEMIG CMIGN1  Mapa Sintetico do Escriturador  AGE  250319 ,1553282708460,161,437, Maria Quiteria 77/511 Ipanema,llgonca,2019-03-22 19:25:08.460000-03:00,2019-03-22,
1109174194481319936,CMIG4  CEMIG CMIGN1  Mapa Sintetico do Escriturador  AGE  250319 ,1553282710081,81,505,,Ageu_Moreira,2019-03-22 19:25:10.081000-03:00,2019-03-22,
1109174197606076416,CMIG4  CEMIG CMIGN1  Mapa Sintetico do Escriturador  AGE  250319 ,1553282710826,521,1689,"Minas Gerais, Brasil",welington_wem,2019-03-22 19:25:10.826000-03:00,2019-03-22,
1109174730853093378,Podem comprar ação da Cemig viu ,1553282837962,333,309,Pouso Alegre - MG,ghp42,2019-03-22 19:27:17.962000-03:00,2019-03-22,
1109176014670884864,vc sabe que venceu na vida quando convence a CEMIG a vim na sua casa pra fazer troca de titularidade,1553283144048,259,460,"Belo Horizonte, Brasil",Duda_Fernandes1,2019-03-22 19:32:24.048000-03:00,2019-03-22,
1109176185173491713,CMIG4  CEMIG CMIGN1  Mapa Sintetico do Escriturador  AGE  250319 R ,1553283184699,866,436,brasilia df,bovespab,2019-03-22 19:33:04.699000-03:00,2019-03-22,
1109176193570557954,CMIG4  CEMIG CMIGN1  Mapa Sintetico do Escriturador  AGE  250319 R ,1553283186701,641,2665,Portugal,Serrasamuel,2019-03-22 19:33:06.701000-03:00,2019-03-22,
1109176196997234689,CMIG4  CEMIG CMIGN1  Mapa Sintetico do Escriturador  AGE  250319 R ,1553283187518,8,9,,patolin9,2019-03-22 19:33:07.518000-03:00,2019-03-22,
1109176199513862145,CMIG4  CEMIG CMIGN1  Mapa Sintetico do Escriturador  AGE  250319 R ,1553283188118,143,572,Tres Pontas,aledelbrerua,2019-03-22 19:33:08.118000-03:00,2019-03-22,
1109176202391183360,CMIG4  CEMIG CMIGN1  Mapa Sintetico do Escriturador  AGE  250319 R ,1553283188804,161,437, Maria Quiteria 77/511 Ipanema,llgonca,2019-03-22 19:33:08.804000-03:00,2019-03-22,
1109176209475289088,CMIG4  CEMIG CMIGN1  Mapa Sintetico do Escriturador  AGE  250319 R ,1553283190493,81,505,,Ageu_Moreira,2019-03-22 19:33:10.493000-03:00,2019-03-22,
1109176213120208897,CMIG4  CEMIG CMIGN1  Mapa Sintetico do Escriturador  AGE  250319 R ,1553283191362,521,1689,"Minas Gerais, Brasil",welington_wem,2019-03-22 19:33:11.362000-03:00,2019-03-22,
1109178632960987139,Junta cemigmaster correios e Detran na da um,1553283768297,22,100,Na Pqp,PtistaSafado,2019-03-22 19:42:48.297000-03:00,2019-03-22,
1109178822577008640,Junta masterVivocemigcorreios e Detran não dá um,1553283813505,22,100,Na Pqp,PtistaSafado,2019-03-22 19:43:33.505000-03:00,2019-03-22,
1109179230729003008,CMIG4  CEMIG CMIGN1  Mapa consolidado voto a distancia  AGE  250319 ,1553283910816,866,436,brasilia df,bovespab,2019-03-22 19:45:10.816000-03:00,2019-03-22,
1109179237964152832,CMIG4  CEMIG CMIGN1  Mapa consolidado voto a distancia  AGE  250319 ,1553283912541,641,2665,Portugal,Serrasamuel,2019-03-22 19:45:12.541000-03:00,2019-03-22,
1109179240937861122,CMIG4  CEMIG CMIGN1  Mapa consolidado voto a distancia  AGE  250319 ,1553283913250,8,9,,patolin9,2019-03-22 19:45:13.250000-03:00,2019-03-22,
1109179243571879938,CMIG4  CEMIG CMIGN1  Mapa consolidado voto a distancia  AGE  250319 ,1553283913878,143,572,Tres Pontas,aledelbrerua,2019-03-22 19:45:13.878000-03:00,2019-03-22,
1109179246721855490,CMIG4  CEMIG CMIGN1  Mapa consolidado voto a distancia  AGE  250319 ,1553283914629,161,437, Maria Quiteria 77/511 Ipanema,llgonca,2019-03-22 19:45:14.629000-03:00,2019-03-22,
1109179253894144007,CMIG4  CEMIG CMIGN1  Mapa consolidado voto a distancia  AGE  250319 ,1553283916339,81,505,,Ageu_Moreira,2019-03-22 19:45:16.339000-03:00,2019-03-22,
1109179258147164160,CMIG4  CEMIG CMIGN1  Mapa consolidado voto a distancia  AGE  250319 ,1553283917353,521,1689,"Minas Gerais, Brasil",welington_wem,2019-03-22 19:45:17.353000-03:00,2019-03-22,
1109179491845369856,Voltando da black aí o busão para pq a rua que só ia tava servindo pra voltar pq o carro tava caído no buraco enorm ,1553283973071,756,657,"Uberaba, Brasil",TataBizinotto,2019-03-22 19:46:13.071000-03:00,2019-03-22,
1109191306608340992,Privatiza essa Cemig logo Que serviço ruim que atendimento RUIM E que preço né privatizaaCemig,1553286789930,257,349,Vespasiano,sulamitaugusta,2019-03-22 20:33:09.930000-03:00,2019-03-22,
1109193109898960897,Recanto do SossegoPor meio de uma intermediação do prefeito Douglas Willkys a Cemig encaminhou na manhã desta se ,1553287219868,1958,700,"Timóteo, Brasil",douglaswillkys,2019-03-22 20:40:19.868000-03:00,2019-03-22,
1109197753333284864,Cemig vacaio viu de cedo a energia volto agr,1553288326949,745,460,,Erik_Thauan,2019-03-22 20:58:46.949000-03:00,2019-03-22,
1109203426230046721,Cemig divulga edital para venda de imóveis em Minas Gerais e Goiás ,1553289679473,24,0,"Uberlândia, Brasil",uberlandiapress,2019-03-22 21:21:19.473000-03:00,2019-03-22,
1109207657053868032,RT AnaliseEnergia Cemig amplia fatia na Renova Energia e fará oferta por papéis restantes ações disparam ,1553290688180,73,197,"Governador Valadares, Brasil",willerartvin,2019-03-22 21:38:08.180000-03:00,2019-03-22,AnaliseEnergia
1109209880391532544,RT AnaliseEnergia Renova Energia informa que decidiu aceitar enfim proposta da AES Tietê por seu parque eólico Alto Sertão III emp,1553291218265,73,197,"Governador Valadares, Brasil",willerartvin,2019-03-22 21:46:58.265000-03:00,2019-03-22,AnaliseEnergia
1109210554269384705,O cancelamento há apenas uma semana não apaga a necessidade de explicações Muito estranho Pelo menos o atual ,1553291378930,3123,1014,"Belo Horizonte, Brasil",oalexsimoes,2019-03-22 21:49:38.930000-03:00,2019-03-22,
1109210645096996867,RT oalexsimoes O cancelamento há apenas uma semana não apaga a necessidade de explicações Muito estranho Pelo menos o atual govern,1553291400585,1521,2021,Belo Horizonte,Tonin_Duarte,2019-03-22 21:50:00.585000-03:00,2019-03-22,oalexsimoes
1109211591860514816,RT oalexsimoes O cancelamento há apenas uma semana não apaga a necessidade de explicações Muito estranho Pelo menos o atual govern,1553291626311,145,1797,,RaphaCristhian,2019-03-22 21:53:46.311000-03:00,2019-03-22,oalexsimoes
1109212420852076544,Tem que ser apurado mesmo,1553291823958,3413,757,Bh do Cruzeirão!!!!!!!!,progdocruzeiro,2019-03-22 21:57:03.958000-03:00,2019-03-22,
1109212636061810688,RT oalexsimoes O cancelamento há apenas uma semana não apaga a necessidade de explicações Muito estranho Pelo menos o atual govern,1553291875268,2099,381,"Belo Horizonte, MG",Nando_Lango,2019-03-22 21:57:55.268000-03:00,2019-03-22,oalexsimoes
1109212849774227456,ae mano por nada não mas se eu nao conseguir um sandy junior mais barato eu num vo nao kkkk ta doido cemig num pula 1 mês aqui mermao,1553291926221,342,305,BH,chatapacarai,2019-03-22 21:58:46.221000-03:00,2019-03-22,
1109215638982180865,RT oalexsimoes O cancelamento há apenas uma semana não apaga a necessidade de explicações Muito estranho Pelo menos o atual govern,1553292591220,293,664,"Sete Lagoas, Brasil",0648f5af88614a9,2019-03-22 22:09:51.220000-03:00,2019-03-22,oalexsimoes
1109215677053837313,Cemig pagou R 990 mil por 3 anos de camarote no Independência no Mineirão preço seria R 390 mil,1553292600297,144136,633,Belo Horizonte,jornalhojeemdia,2019-03-22 22:10:00.297000-03:00,2019-03-22,
1109215897464512515,RT jornalhojeemdia Cemig pagou R 990 mil por 3 anos de camarote no Independência no Mineirão preço seria R 390 mil,1553292652847,7512,7146,,REGINALDOGALO10,2019-03-22 22:10:52.847000-03:00,2019-03-22,jornalhojeemdia
1109216874267590656,Quem não sabe que essa Cemig rola muita propina Quem não sabe que agente paga uma luz cara por um exorbitante lucr ,1553292885735,207,243,"Belo Horizonte, Brasil",CludioMrcioMor1,2019-03-22 22:14:45.735000-03:00,2019-03-22,
1109216983755698176,RT jornalhojeemdia Cemig pagou R 990 mil por 3 anos de camarote no Independência no Mineirão preço seria R 390 mil,1553292911839,8176,8014,belo horizonte,digaormf,2019-03-22 22:15:11.839000-03:00,2019-03-22,jornalhojeemdia
1109217168451883009,RT jornalhojeemdia Cemig pagou R 990 mil por 3 anos de camarote no Independência no Mineirão preço seria R 390 mil,1553292955874,1271,3180,Contagem/MG,rafael_fr2,2019-03-22 22:15:55.874000-03:00,2019-03-22,jornalhojeemdia
1109218880659079170,RT jornalhojeemdia Cemig pagou R 990 mil por 3 anos de camarote no Independência no Mineirão preço seria R 390 mil,1553293364096,71,134,,sracansada,2019-03-22 22:22:44.096000-03:00,2019-03-22,jornalhojeemdia
1109218978600312832,jornalhojeemdia Pra que a CEMIG precisa de camarote Pqp Dinheiro do povo sendo usado para isso,1553293387447,9,53,Belo Horizonte,Marcelobh2011,2019-03-22 22:23:07.447000-03:00,2019-03-22,
1109219261682278400,RT jornalhojeemdia Cemig pagou R 990 mil por 3 anos de camarote no Independência no Mineirão preço seria R 390 mil,1553293454939,338,347,"Contagem, Brasil",hs_coruja7,2019-03-22 22:24:14.939000-03:00,2019-03-22,jornalhojeemdia
1109219968107925505,Sextou com s de sem energia no meu bairro VTNC CEMIG,1553293623364,173,198,"Unaí, Brasil",Th3theu,2019-03-22 22:27:03.364000-03:00,2019-03-22,
1109221863136350208,RT jornalhojeemdia Cemig pagou R 990 mil por 3 anos de camarote no Independência no Mineirão preço seria R 390 mil,1553294075174,739,158,,silvrib,2019-03-22 22:34:35.174000-03:00,2019-03-22,jornalhojeemdia
1109222310161076224,O Ginásio do Horto ficou para a história onde se apagava a luz para evitar derrotas Agora essa malandragem ficou m ,1553294181753,914,661,"Belo Horizonte, Brasil",gustavonolascoB,2019-03-22 22:36:21.753000-03:00,2019-03-22,
1109223064628273153,O Ginásio do Horto entrou para a história por ser onde se apagava a luz para evitar derrotas Agora essa picaretage ,1553294361632,914,661,"Belo Horizonte, Brasil",gustavonolascoB,2019-03-22 22:39:21.632000-03:00,2019-03-22,
1109224138575626245,RT gustavonolascoB O Ginásio do Horto entrou para a história por ser onde se apagava a luz para evitar derrotas Agora essa picaretagem f,1553294617681,811,403,Fabri. MG.,crhugos,2019-03-22 22:43:37.681000-03:00,2019-03-22,gustavonolascoB
1109225317829435392,RT jornalhojeemdia Cemig pagou R 990 mil por 3 anos de camarote no Independência no Mineirão preço seria R 390 mil,1553294898837,290,464,"Belo Horizonte, Brasil",RCoetinoco,2019-03-22 22:48:18.837000-03:00,2019-03-22,jornalhojeemdia
1109225909058502657,É um absurdo a Cemig ter pago o camarote Mas não vamos comparar banana com laranja O camarote no independência é ,1553295039797,368,586,Cidade do Galo,FHFranklin,2019-03-22 22:50:39.797000-03:00,2019-03-22,
1109226173656190977,jornalhojeemdia Não me espanta essa Cemig e um covil de ladrão,1553295102882,150,750,"Pompéu, Brasil",humbertoxbox12,2019-03-22 22:51:42.882000-03:00,2019-03-22,
1109229723316572160,RT jornalhojeemdia Cemig pagou R 990 mil por 3 anos de camarote no Independência no Mineirão preço seria R 390 mil,1553295949187,133,103,,Renato_Mayrink,2019-03-22 23:05:49.187000-03:00,2019-03-22,jornalhojeemdia
1109230560730382338,,1553296148842,92,145,Ipatinga,soares_weverton,2019-03-22 23:09:08.842000-03:00,2019-03-22,
1109231647516475392,RT jornalhojeemdia Cemig pagou R 990 mil por 3 anos de camarote no Independência no Mineirão preço seria R 390 mil,1553296407952,56,260,,edmilson0800,2019-03-22 23:13:27.952000-03:00,2019-03-22,jornalhojeemdia
1109233642646196224,RT oalexsimoes O cancelamento há apenas uma semana não apaga a necessidade de explicações Muito estranho Pelo menos o atual govern,1553296883628,554,523,BHZ,Edmilsonmm,2019-03-22 23:21:23.628000-03:00,2019-03-22,oalexsimoes
1109234570296287243,eliaseguimaraes CEMIG vulgo o povo que paga seus impostos,1553297104797,295,282,,Andrea170382,2019-03-22 23:25:04.797000-03:00,2019-03-22,
1109241906545000449,Isso tem que ser investigado e explicado pra população Não é ser clubistaÉ do  de todos que está estava se ,1553298853895,2005,477,Toca da Raposa - BH,CruzeiroFR,2019-03-22 23:54:13.895000-03:00,2019-03-22,
1109242896224583681,Uai cemigenergia,1553299089853,288,251,,luccasvieira,2019-03-22 23:58:09.853000-03:00,2019-03-22,
1109244034755776512,A quantia paga chega a ser 153 maior que o cobrado pelo camarote no Mineirão BHnaRede ,1553299361300,886,433,"Belo Horizonte, Minas Gerais",bhnarede,2019-03-23 00:02:41.300000-03:00,2019-03-23,
1109244741819027457,Olha aí o motivo do mineiro pagar a bandeira vermelha da tarifa da cemigenergia,1553299529877,1170,1954,Formiga/BH - MG/Brasil,primoBELIZIO,2019-03-23 00:05:29.877000-03:00,2019-03-23,
1109248315382747136,CRFLV Só amanhã O povo da Cemig arrebentou o fio da internet do bairro inteiro mexendo na luz ,1553300381881,1532,828,CARATLAND - District 9 ,wangtuanwt,2019-03-23 00:19:41.881000-03:00,2019-03-23,
1109248438510780416,Renova Energia shoots up 37 with Cemig GT approving purchase of shares of the company  ,1553300411237,277,362,"London, England",EmfiSecurities,2019-03-23 00:20:11.237000-03:00,2019-03-23,
1109251576764477440,Mano eu to passando mal e a cemig embaçando meu Netflix,1553301159455,600,338,,PH_cuunha,2019-03-23 00:32:39.455000-03:00,2019-03-23,
1109260065779994624,Jornal Hoje em Dia jornalhojeemdia TweetedCemig pagou R 990 mil por 3 anos de camarote no Independência no M ,1553303183394,4,66,,Vandoitachi,2019-03-23 01:06:23.394000-03:00,2019-03-23,
1109261097989795840,É tanta mulher vagalume que a Cemig pode cortar a energia kkkkk,1553303429492,171,175,Brasil,moaraazevedo,2019-03-23 01:10:29.492000-03:00,2019-03-23,
1109262431933612032,Fui reclamar da demora da Cemig vir olhar pq aqui em casa tá sem luz e o cara veio folgar pro meu lado Ahhh me p ,1553303747529,652,128,"Sete Lagoas,MG",eluziasillva,2019-03-23 01:15:47.529000-03:00,2019-03-23,
1109263491712598016,eliaseguimaraes Cemig Independência refletoresta explicado kkkk,1553304000200,2868,4980,,aleaugusto,2019-03-23 01:20:00.200000-03:00,2019-03-23,
1109264959387693056,RT oalexsimoes O cancelamento há apenas uma semana não apaga a necessidade de explicações Muito estranho Pelo menos o atual govern,1553304350121,44,209,Belo Horizonte-MG,wagnercvieira25,2019-03-23 01:25:50.121000-03:00,2019-03-23,oalexsimoes
1109265486590763009,onlyas TelesMatheus Nos somos melhor que cemig,1553304475816,304,291,,hermano_luiz,2019-03-23 01:27:55.816000-03:00,2019-03-23,
1109265693785145346,hermanoluiz onlyas Quem é cemig perto de nós kkkkkk,1553304525215,93,197,"Ipatinga, Brasil",Teles_Matheus_,2019-03-23 01:28:45.215000-03:00,2019-03-23,
1109269745822564353,oalexsimoes BOA NOITERESUMO DA ÓPERAATÉ A CEMIG É TORCE PARA O Atletico e a parceria existedesde o jogo d ,1553305491296,114,456,betim,fagnerchristian,2019-03-23 01:44:51.296000-03:00,2019-03-23,
1109270541746212864,RT bhnarede A quantia paga chega a ser 153 maior que o cobrado pelo camarote no Mineirão BHnaRede ,1553305681059,2760,4974,"Contagem, Brasil",lucasibu86,2019-03-23 01:48:01.059000-03:00,2019-03-23,bhnarede
1109272297280557058,Se investigar direitinho vai todo mundo preso hein Cemig pagou R 990 mil por 3 anos de camarote no Independência ,1553306099611,5415,1746,Belo Horizonte,MarinelliCEC,2019-03-23 01:54:59.611000-03:00,2019-03-23,
1109276853112582144,Vai toma no cu cemig,1553307185806,74,153,"Nova Lima, Brasil",V_shoow,2019-03-23 02:13:05.806000-03:00,2019-03-23,
1109277521470808065,Ae cemig filha da putaaaa tava 92 agora to 93 por causa da porra do disconect tomar no cuuuuuu,1553307345155,74,153,"Nova Lima, Brasil",V_shoow,2019-03-23 02:15:45.155000-03:00,2019-03-23,
1109288745939947520,CEMIG CIG Shares Down 56 ,1553310021277,4918,2735,"Sioux Falls, SD",ConsumerFeed,2019-03-23 03:00:21.277000-03:00,2019-03-23,
1109289420631523329,RT gustavonolascoB O Ginásio do Horto entrou para a história por ser onde se apagava a luz para evitar derrotas Agora essa picaretagem f,1553310182136,21,160,"Ribeirão das Neves, Brasil",gladstone_2003,2019-03-23 03:03:02.136000-03:00,2019-03-23,gustavonolascoB
1109307463055142912,RT gustavonolascoB O Ginásio do Horto entrou para a história por ser onde se apagava a luz para evitar derrotas Agora essa picaretagem f,1553314483785,834,939,"Peabody, MA",azul6x1,2019-03-23 04:14:43.785000-03:00,2019-03-23,gustavonolascoB
